METID	NAME	FORMULA	CHARGE	CHEBI	KEGG	PUBCHEM	HMDB	INCHI STRING	SMILE
adp[c]	Adenosine Diphosphate	C10H12N5O10P2	-3	16761	C00008	6022	HMDB01341	InChI=1S/C10H15N5O10P2/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(24-10)1-23-27(21,22)25-26(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H2,11,12,13)(H2,18,19,20)/p-3/t4-,6-,7-,10-/m1/s1	[H]O[C@@]1([H])[C@@]([H])(O[C@]([H])(C([H])([H])OP([O-])(=O)OP([O-])([O-])=O)[C@@]1([H])O[H])N1C([H])=NC2=C(N=C([H])N=C12)N([H])[H]
pi[c]	Orthophosphate	HO4P	-2	18367	C00009	1004		InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-2	[H]OP([O-])([O-])=O
h[x]	Proton	H	1	24636	C00080	1038		InChI=1S/p+1	[H+]
1pipdn2c[x]	1-Piperideine-2-Carboxylate	C6H9NO2	0	30912	C04092	1194	HMDB01084	InChI=1S/C6H9NO2/c8-6(9)5-3-1-2-4-7-5/h1-4H2,(H,8,9)	[H]OC(=O)C1=NC([H])([H])C([H])([H])C([H])([H])C1([H])[H]
nadh[x]	Nicotinamide Adenine Dinucleotide - Reduced	C21H27N7O14P2	-2	16908	C00004	928	HMDB01487	InChI=1S/C21H29N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1,3-4,7-8,10-11,13-16,20-21,29-32H,2,5-6H2,(H2,23,33)(H,34,35)(H,36,37)(H2,22,24,25)/p-2/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1	[H]O[C@@]1([H])[C@@]([H])(O[C@]([H])(C([H])([H])OP([O-])(=O)OP([O-])(=O)OC([H])([H])[C@@]2([H])O[C@@]([H])(N3C([H])=C([H])C([H])([H])C(=C3[H])C(=O)N([H])[H])[C@]([H])(O[H])[C@]2([H])O[H])[C@@]1([H])O[H])N1C([H])=NC2=C(N=C([H])N=C12)N([H])[H]
Lpipecol[x]	L-Pipecolic Acid	C6H11NO2	0	30913	C00408	439227	HMDB00716	InChI=1/C6H11NO2/c8-6(9)5-3-1-2-4-7-5/h5,7H,1-4H2,(H,8,9)/t5-/s2	[H]C1([H])C([H])([H])C([H])([H])[C@@]([H])(C([O-])=O)[N+]([H])([H])C1([H])[H]
nad[x]	Nicotinamide Adenine Dinucleotide	C21H26N7O14P2	-1	15846	C00003	5893	HMDB00902	InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/p-1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1	[H]O[C@@]1([H])[C@@]([H])(O[C@]([H])(C([H])([H])OP([O-])(=O)OP([O-])(=O)OC([H])([H])[C@@]2([H])O[C@@]([H])([N+]3=C([H])C(=C([H])C([H])=C3[H])C(=O)N([H])[H])[C@]([H])(O[H])[C@]2([H])O[H])[C@@]1([H])O[H])N1C([H])=NC2=C(N=C([H])N=C12)N([H])[H]
2425dhvitd2[c]	24R,25-Dihyoxyvitamin D2	C28H44O3	0					InChI=1/C28H44O3/c1-19-9-12-23(29)18-22(19)11-10-21-8-7-16-27(5)24(13-14-25(21)27)20(2)15-17-28(6,31)26(3,4)30/h10-11,15,17,20,23-25,29-31H,1,7-9,12-14,16,18H2,2-6H3/b17-15+,21-10+,22-11-	[H]OC1([H])C([H])([H])\C(=C(/[H])\C(\[H])=C2/C([H])([H])C([H])([H])C([H])([H])C3(C([H])([H])[H])C2([H])C([H])([H])C([H])([H])C3([H])C([H])(C(\[H])=C(/[H])C(O[H])(C([H])([H])[H])C(O[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C(=C([H])[H])C([H])([H])C1([H])[H]
2425dhvitd2[e]	24R,25-Dihyoxyvitamin D2	C28H44O3	0					InChI=1/C28H44O3/c1-19-9-12-23(29)18-22(19)11-10-21-8-7-16-27(5)24(13-14-25(21)27)20(2)15-17-28(6,31)26(3,4)30/h10-11,15,17,20,23-25,29-31H,1,7-9,12-14,16,18H2,2-6H3/b17-15+,21-10+,22-11-	[H]OC1([H])C([H])([H])\C(=C(/[H])\C(\[H])=C2/C([H])([H])C([H])([H])C([H])([H])C3(C([H])([H])[H])C2([H])C([H])([H])C([H])([H])C3([H])C([H])(C(\[H])=C(/[H])C(O[H])(C([H])([H])[H])C(O[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C(=C([H])[H])C([H])([H])C1([H])[H]
2425dhvitd3[c]	(24R)-24,25-Dihydroxycalciol	C27H44O3	0	28818	C07712			InChI=1S/C27H44O3/c1-18-8-12-22(28)17-21(18)11-10-20-7-6-16-27(5)23(13-14-24(20)27)19(2)9-15-25(29)26(3,4)30/h10-11,19,22-25,28-30H,1,6-9,12-17H2,2-5H3/b20-10+,21-11-/t19-,22+,23-,24+,25-,27-/m1/s1	[H]O[C@]([H])(C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]2([H])\C(=C(/[H])\C(\[H])=C3/C(=C([H])[H])C([H])([H])C([H])([H])[C@]([H])(O[H])C3([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@]12C([H])([H])[H])C(O[H])(C([H])([H])[H])C([H])([H])[H]
2425dhvitd3[e]	(24R)-24,25-Dihydroxycalciol	C27H44O3	0	28818	C07712			InChI=1S/C27H44O3/c1-18-8-12-22(28)17-21(18)11-10-20-7-6-16-27(5)23(13-14-24(20)27)19(2)9-15-25(29)26(3,4)30/h10-11,19,22-25,28-30H,1,6-9,12-17H2,2-5H3/b20-10+,21-11-/t19-,22+,23-,24+,25-,27-/m1/s1	[H]O[C@]([H])(C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]2([H])\C(=C(/[H])\C(\[H])=C3/C(=C([H])[H])C([H])([H])C([H])([H])[C@]([H])(O[H])C3([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@]12C([H])([H])[H])C(O[H])(C([H])([H])[H])C([H])([H])[H]
25hvitd2[m]	25-Hydroxyvitamin D2	C28H44O2	0			22833566	HMDB01438	InChI=1S/C28H44O2/c1-19-10-14-24(29)18-23(19)13-12-22-8-7-17-28(6)25(15-16-26(22)28)20(2)9-11-21(3)27(4,5)30/h9,11-13,20-21,24-26,29-30H,1,7-8,10,14-18H2,2-6H3/b11-9+,22-12+,23-13-/t20-,21+,24+,25?,26+,28-/m1/s1	[H]O[C@]1([H])C([H])([H])\C(=C(/[H])\C(\[H])=C2/C([H])([H])C([H])([H])C([H])([H])[C@@]3(C([H])([H])[H])[C@@]2([H])C([H])([H])C([H])([H])C3([H])[C@@]([H])(C(\[H])=C(/[H])[C@]([H])(C([H])([H])[H])C(O[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C(=C([H])[H])C([H])([H])C1([H])[H]
25hvitd3[m]	Calcidiol	C27H44O2	0	17933	C01561	5283731	HMDB03550	InChI=1S/C27H44O2/c1-19-10-13-23(28)18-22(19)12-11-21-9-7-17-27(5)24(14-15-25(21)27)20(2)8-6-16-26(3,4)29/h11-12,20,23-25,28-29H,1,6-10,13-18H2,2-5H3/b21-11+,22-12-/t20-,23+,24-,25+,27-/m1/s1	[H]O[C@]1([H])C([H])([H])\C(=C(/[H])\C(\[H])=C2/C([H])([H])C([H])([H])C([H])([H])[C@@]3(C([H])([H])[H])[C@@]2([H])C([H])([H])C([H])([H])[C@]3([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C(O[H])(C([H])([H])[H])C([H])([H])[H])C(=C([H])[H])C([H])([H])C1([H])[H]
24nph[e]	2-Hydroxy-4-Nitrophenolate	C6H5NO4	0	16318	C02235	3505109	HMDB02916	InChI=1S/C6H5NO4/c8-5-2-1-4(7(10)11)3-6(5)9/h1-3,8-9H	[H]OC1=C(O[H])C([H])=C(C([H])=C1[H])[N+]([O-])=O
24nph[c]	2-Hydroxy-4-Nitrophenolate	C6H5NO4	0	16318	C02235	3505109	HMDB02916	InChI=1S/C6H5NO4/c8-5-2-1-4(7(10)11)3-6(5)9/h1-3,8-9H	[H]OC1=C(O[H])C([H])=C(C([H])=C1[H])[N+]([O-])=O
25hvitd2[c]	25-Hydroxyvitamin D2	C28H44O2	0			22833566	HMDB01438	InChI=1S/C28H44O2/c1-19-10-14-24(29)18-23(19)13-12-22-8-7-17-28(6)25(15-16-26(22)28)20(2)9-11-21(3)27(4,5)30/h9,11-13,20-21,24-26,29-30H,1,7-8,10,14-18H2,2-6H3/b11-9+,22-12+,23-13-/t20-,21+,24+,25?,26+,28-/m1/s1	[H]O[C@]1([H])C([H])([H])\C(=C(/[H])\C(\[H])=C2/C([H])([H])C([H])([H])C([H])([H])[C@@]3(C([H])([H])[H])[C@@]2([H])C([H])([H])C([H])([H])C3([H])[C@@]([H])(C(\[H])=C(/[H])[C@]([H])(C([H])([H])[H])C(O[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C(=C([H])[H])C([H])([H])C1([H])[H]
25hvitd2[e]	25-Hydroxyvitamin D2	C28H44O2	0			22833566	HMDB01438	InChI=1S/C28H44O2/c1-19-10-14-24(29)18-23(19)13-12-22-8-7-17-28(6)25(15-16-26(22)28)20(2)9-11-21(3)27(4,5)30/h9,11-13,20-21,24-26,29-30H,1,7-8,10,14-18H2,2-6H3/b11-9+,22-12+,23-13-/t20-,21+,24+,25?,26+,28-/m1/s1	[H]O[C@]1([H])C([H])([H])\C(=C(/[H])\C(\[H])=C2/C([H])([H])C([H])([H])C([H])([H])[C@@]3(C([H])([H])[H])[C@@]2([H])C([H])([H])C([H])([H])C3([H])[C@@]([H])(C(\[H])=C(/[H])[C@]([H])(C([H])([H])[H])C(O[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C(=C([H])[H])C([H])([H])C1([H])[H]
25hvitd3[c]	Calcidiol	C27H44O2	0	17933	C01561	5283731	HMDB03550	InChI=1S/C27H44O2/c1-19-10-13-23(28)18-22(19)12-11-21-9-7-17-27(5)24(14-15-25(21)27)20(2)8-6-16-26(3,4)29/h11-12,20,23-25,28-29H,1,6-10,13-18H2,2-5H3/b21-11+,22-12-/t20-,23+,24-,25+,27-/m1/s1	[H]O[C@]1([H])C([H])([H])\C(=C(/[H])\C(\[H])=C2/C([H])([H])C([H])([H])C([H])([H])[C@@]3(C([H])([H])[H])[C@@]2([H])C([H])([H])C([H])([H])[C@]3([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C(O[H])(C([H])([H])[H])C([H])([H])[H])C(=C([H])[H])C([H])([H])C1([H])[H]
25hvitd3[e]	Calcidiol	C27H44O2	0	17933	C01561	5283731	HMDB03550	InChI=1S/C27H44O2/c1-19-10-13-23(28)18-22(19)12-11-21-9-7-17-27(5)24(14-15-25(21)27)20(2)8-6-16-26(3,4)29/h11-12,20,23-25,28-29H,1,6-10,13-18H2,2-5H3/b21-11+,22-12-/t20-,23+,24-,25+,27-/m1/s1	[H]O[C@]1([H])C([H])([H])\C(=C(/[H])\C(\[H])=C2/C([H])([H])C([H])([H])C([H])([H])[C@@]3(C([H])([H])[H])[C@@]2([H])C([H])([H])C([H])([H])[C@]3([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C(O[H])(C([H])([H])[H])C([H])([H])[H])C(=C([H])[H])C([H])([H])C1([H])[H]
2amac[c]	2-Aminoacrylic Acid	C3H5NO2	0	17123	C02218			InChI=1S/C3H5NO2/c1-2(4)3(5)6/h1,4H2,(H,5,6)	[H]C([H])=C(C([O-])=O)[N+]([H])([H])[H]
pyr[c]	Pyruvate	C3H3O3	-1	32816	C00022	1060	HMDB00243	InChI=1S/C3H4O3/c1-2(4)3(5)6/h1H3,(H,5,6)/p-1	[H]C([H])([H])C(=O)C([O-])=O
nadph[c]	Nicotinamide Adenine Dinucleotide Phosphate - Reduced	C21H26N7O17P3	-4	16474	C00005	22833512	HMDB00221	InChI=1/C21H30N7O17P3/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(44-46(33,34)35)14(30)11(43-21)6-41-48(38,39)45-47(36,37)40-5-10-13(29)15(31)20(42-10)27-3-1-2-9(4-27)18(23)32/h1,3-4,7-8,10-11,13-16,20-21,29-31H,2,5-6H2,(H2,23,32)(H,36,37)(H,38,39)(H2,22,24,25)(H2,33,34,35)/p-4/t10-,11-,13-,14-,15-,16-,20-,21-/s2	[H]O[C@@]1([H])[C@@]([H])(O[C@]([H])(C([H])([H])OP([O-])(=O)OP([O-])(=O)OC([H])([H])[C@@]2([H])O[C@@]([H])(N3C([H])=NC4=C(N=C([H])N=C34)N([H])[H])[C@]([H])(OP([O-])([O-])=O)[C@]2([H])O[H])[C@@]1([H])O[H])N1C([H])=C([H])C([H])([H])C(=C1[H])C(=O)N([H])[H]
nadp[c]	Nicotinamide Adenine Dinucleotide Phosphate	C21H25N7O17P3	-3	18009	C00006	5886	HMDB00217	InChI=1S/C21H28N7O17P3/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(44-46(33,34)35)14(30)11(43-21)6-41-48(38,39)45-47(36,37)40-5-10-13(29)15(31)20(42-10)27-3-1-2-9(4-27)18(23)32/h1-4,7-8,10-11,13-16,20-21,29-31H,5-6H2,(H7-,22,23,24,25,32,33,34,35,36,37,38,39)/p-3/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1	[H]O[C@]1([H])[C@]([H])(O[H])[C@]([H])(O[C@@]1([H])[N+]1=C([H])C(=C([H])C([H])=C1[H])C(=O)N([H])[H])C([H])([H])OP([O-])(=O)OP([O-])(=O)OC([H])([H])[C@@]1([H])O[C@@]([H])(N2C([H])=NC3=C(N=C([H])N=C23)N([H])[H])[C@]([H])(OP([O-])([O-])=O)[C@]1([H])O[H]
paps[c]	3'-Phosphoadenylyl Sulfate	C10H11N5O10P2	-4	17980	C00053	10214	HMDB01134	InChI=1S/C10H15N5O13P2S/c11-8-5-9(13-2-12-8)15(3-14-5)10-6(16)7(27-29(17,18)19)4(26-10)1-25-30(20,21)28-31(22,23)24/h2-4,6-7,10,16H,1H2,(H,20,21)(H2,11,12,13)(H2,17,18,19)(H,22,23,24)/p-4/t4-,6-,7-,10-/m1/s1	[H]O[C@@]1([H])[C@@]([H])(O[C@]([H])(C([H])([H])OP([O-])(=O)OS([O-])(=O)=O)[C@@]1([H])OP([O-])([O-])=O)N1C([H])=NC2=C(N=C([H])N=C12)N([H])[H]
Lcyst[c]	L-Cysteic Acid	C3H6NO5S	-1	21260	C00506	25701	HMDB02757	InChI=1/C3H7NO5S/c4-2(3(5)6)1-10(7,8)9/h2H,1,4H2,(H,5,6)(H,7,8,9)/p-1	[H][N+]([H])([H])C([H])(C([O-])=O)C([H])([H])S([O-])(=O)=O
pap[c]	Adenosine 3,5-Bismonophosphate	C10H11N5O10P2	-4	17985	C00054	159296	HMDB00061	InChI=1S/C10H15N5O10P2/c11-8-5-9(13-2-12-8)15(3-14-5)10-6(16)7(25-27(20,21)22)4(24-10)1-23-26(17,18)19/h2-4,6-7,10,16H,1H2,(H2,11,12,13)(H2,17,18,19)(H2,20,21,22)/p-4/t4-,6-,7-,10-/m1/s1	[H]O[C@@]1([H])[C@@]([H])(O[C@]([H])(C([H])([H])OP([O-])([O-])=O)[C@@]1([H])OP([O-])([O-])=O)N1C([H])=NC2=C(N=C([H])N=C12)N([H])[H]
L2aadp[c]	L-2-Aminoadipate	C6H10NO4	-1	37024	C00956	469	HMDB00510	InChI=1/C6H11NO4/c7-4(6(10)11)2-1-3-5(8)9/h4H,1-3,7H2,(H,8,9)(H,10,11)/p-1	[H][N+]([H])([H])C([H])(C([O-])=O)C([H])([H])C([H])([H])C([H])([H])C([O-])=O
L2aadp[m]	L-2-Aminoadipate	C6H10NO4	-1	37024	C00956	469	HMDB00510	InChI=1/C6H11NO4/c7-4(6(10)11)2-1-3-5(8)9/h4H,1-3,7H2,(H,8,9)(H,10,11)/p-1	[H][N+]([H])([H])C([H])(C([O-])=O)C([H])([H])C([H])([H])C([H])([H])C([O-])=O
akg[m]	2-Oxoglutarate	C5H4O5	-2	30915	C00026	51	HMDB00208	InChI=1S/C5H6O5/c6-3(5(9)10)1-2-4(7)8/h1-2H2,(H,7,8)(H,9,10)/p-2	[H]C([H])(C([O-])=O)C([H])([H])C(=O)C([O-])=O
akg[c]	2-Oxoglutarate	C5H4O5	-2	30915	C00026	51	HMDB00208	InChI=1S/C5H6O5/c6-3(5(9)10)1-2-4(7)8/h1-2H2,(H,7,8)(H,9,10)/p-2	[H]C([H])(C([O-])=O)C([H])([H])C(=O)C([O-])=O
2dr1p[c]	2-Deoxy-D-Ribose 1-Phosphate	C5H9O7P	-2	28542	C00672	5460448		InChI=1S/C5H11O7P/c6-2-4-3(7)1-5(11-4)12-13(8,9)10/h3-7H,1-2H2,(H2,8,9,10)/p-2/t3-,4+,5?/m0/s1	[H]OC([H])([H])[C@@]1([H])OC([H])(OP([O-])([O-])=O)C([H])([H])[C@]1([H])O[H]
drib[c]	2-Deoxy-D-Ribose	C5H10O4	0	28816	C01801	22833604	HMDB03224	InChI=1S/C5H10O4/c6-2-4-3(7)1-5(8)9-4/h3-8H,1-2H2/t3-,4+,5?/m0/s1	[H]OC([H])([H])[C@@]1([H])OC([H])(O[H])C([H])([H])[C@]1([H])O[H]
nadh[c]	Nicotinamide Adenine Dinucleotide - Reduced	C21H27N7O14P2	-2	16908	C00004	928	HMDB01487	InChI=1S/C21H29N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1,3-4,7-8,10-11,13-16,20-21,29-32H,2,5-6H2,(H2,23,33)(H,34,35)(H,36,37)(H2,22,24,25)/p-2/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1	[H]O[C@@]1([H])[C@@]([H])(O[C@]([H])(C([H])([H])OP([O-])(=O)OP([O-])(=O)OC([H])([H])[C@@]2([H])O[C@@]([H])(N3C([H])=C([H])C([H])([H])C(=C3[H])C(=O)N([H])[H])[C@]([H])(O[H])[C@]2([H])O[H])[C@@]1([H])O[H])N1C([H])=NC2=C(N=C([H])N=C12)N([H])[H]
nad[c]	Nicotinamide Adenine Dinucleotide	C21H26N7O14P2	-1	15846	C00003	5893	HMDB00902	InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/p-1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1	[H]O[C@@]1([H])[C@@]([H])(O[C@]([H])(C([H])([H])OP([O-])(=O)OP([O-])(=O)OC([H])([H])[C@@]2([H])O[C@@]([H])([N+]3=C([H])C(=C([H])C([H])=C3[H])C(=O)N([H])[H])[C@]([H])(O[H])[C@]2([H])O[H])[C@@]1([H])O[H])N1C([H])=NC2=C(N=C([H])N=C12)N([H])[H]
2hb[c]	2-Hydroxybutyrate	C4H7O3	-1	1148	C05984	11266	HMDB00008	InChI=1/C4H8O3/c1-2-3(5)4(6)7/h3,5H,2H2,1H3,(H,6,7)/p-1	[H]OC([H])(C([O-])=O)C([H])([H])C([H])([H])[H]
2obut[c]	2-Oxobutanoate	C4H5O3	-1	30831	C00109	58	HMDB00005	InChI=1S/C4H6O3/c1-2-3(5)4(6)7/h2H2,1H3,(H,6,7)/p-1	[H]C([H])([H])C([H])([H])C(=O)C([O-])=O
h[e]	Proton	H	1	24636	C00080	1038		InChI=1S/p+1	[H+]
2hb[e]	2-Hydroxybutyrate	C4H7O3	-1	1148	C05984	11266	HMDB00008	InChI=1/C4H8O3/c1-2-3(5)4(6)7/h3,5H,2H2,1H3,(H,6,7)/p-1	[H]OC([H])(C([O-])=O)C([H])([H])C([H])([H])[H]
hco3[e]	Bicarbonate	CHO3	-1	17544	C00288	769	HMDB00595	InChI=1S/CH2O3/c2-1(3)4/h(H2,2,3,4)/p-1	[H]OC([O-])=O
hco3[c]	Bicarbonate	CHO3	-1	17544	C00288	769	HMDB00595	InChI=1S/CH2O3/c2-1(3)4/h(H2,2,3,4)/p-1	[H]OC([O-])=O
na1[e]	Sodium	Na	1	29101	C01330	923	HMDB00588	InChI=1S/Na/q+1	[Na+]
na1[c]	Sodium	Na	1	29101	C01330	923	HMDB00588	InChI=1S/Na/q+1	[Na+]
2mcit[c]	2-Methylcitrate	C7H7O7	-3	30835	C02225	515	HMDB00379	InChI=1/C7H10O7/c1-3(5(10)11)7(14,6(12)13)2-4(8)9/h3,14H,2H2,1H3,(H,8,9)(H,10,11)(H,12,13)/p-3	[H]OC(C([O-])=O)(C([H])([H])C([O-])=O)C([H])(C([O-])=O)C([H])([H])[H]
2mcit[e]	2-Methylcitrate	C7H7O7	-3	30835	C02225	515	HMDB00379	InChI=1/C7H10O7/c1-3(5(10)11)7(14,6(12)13)2-4(8)9/h3,14H,2H2,1H3,(H,8,9)(H,10,11)(H,12,13)/p-3	[H]OC(C([O-])=O)(C([H])([H])C([O-])=O)C([H])(C([O-])=O)C([H])([H])[H]
nadh[m]	Nicotinamide Adenine Dinucleotide - Reduced	C21H27N7O14P2	-2	16908	C00004	928	HMDB01487	InChI=1S/C21H29N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1,3-4,7-8,10-11,13-16,20-21,29-32H,2,5-6H2,(H2,23,33)(H,34,35)(H,36,37)(H2,22,24,25)/p-2/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1	[H]O[C@@]1([H])[C@@]([H])(O[C@]([H])(C([H])([H])OP([O-])(=O)OP([O-])(=O)OC([H])([H])[C@@]2([H])O[C@@]([H])(N3C([H])=C([H])C([H])([H])C(=C3[H])C(=O)N([H])[H])[C@]([H])(O[H])[C@]2([H])O[H])[C@@]1([H])O[H])N1C([H])=NC2=C(N=C([H])N=C12)N([H])[H]
nad[m]	Nicotinamide Adenine Dinucleotide	C21H26N7O14P2	-1	15846	C00003	5893	HMDB00902	InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/p-1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1	[H]O[C@@]1([H])[C@@]([H])(O[C@]([H])(C([H])([H])OP([O-])(=O)OP([O-])(=O)OC([H])([H])[C@@]2([H])O[C@@]([H])([N+]3=C([H])C(=C([H])C([H])=C3[H])C(=O)N([H])[H])[C@]([H])(O[H])[C@]2([H])O[H])[C@@]1([H])O[H])N1C([H])=NC2=C(N=C([H])N=C12)N([H])[H]
2oxoadp[m]	2-Oxoadipate	C6H6O5	-2	15753	C00322	71	HMDB00225	InChI=1S/C6H8O5/c7-4(6(10)11)2-1-3-5(8)9/h1-3H2,(H,8,9)(H,10,11)/p-2	[H]C([H])(C([O-])=O)C([H])([H])C([H])([H])C(=O)C([O-])=O
coa[m]	Coenzyme A	C21H32N7O16P3S	-4	1146900	C00010	6816	HMDB01423	InChI=1S/C21H36N7O16P3S/c1-21(2,16(31)19(32)24-4-3-12(29)23-5-6-48)8-41-47(38,39)44-46(36,37)40-7-11-15(43-45(33,34)35)14(30)20(42-11)28-10-27-13-17(22)25-9-26-18(13)28/h9-11,14-16,20,30-31,48H,3-8H2,1-2H3,(H,23,29)(H,24,32)(H,36,37)(H,38,39)(H2,22,25,26)(H2,33,34,35)/p-4/t11-,14-,15-,16+,20-/m1/s1	[H]O[C@@]([H])(C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])S[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP([O-])(=O)OP([O-])(=O)OC([H])([H])[C@@]1([H])O[C@@]([H])(N2C([H])=NC3=C(N=C([H])N=C23)N([H])[H])[C@]([H])(O[H])[C@]1([H])OP([O-])([O-])=O
co2[m]	Carbon Dioxide	CO2	0	16526	C00011	280	HMDB01967	InChI=1S/CO2/c2-1-3	O=C=O
glutcoa[m]	Glutaryl Coenzyme A	C26H37N7O19P3S	-5	15524	C00527	439252		InChI=1S/C26H42N7O19P3S/c1-26(2,21(39)24(40)29-7-6-15(34)28-8-9-56-17(37)5-3-4-16(35)36)11-49-55(46,47)52-54(44,45)48-10-14-20(51-53(41,42)43)19(38)25(50-14)33-13-32-18-22(27)30-12-31-23(18)33/h12-14,19-21,25,38-39H,3-11H2,1-2H3,(H,28,34)(H,29,40)(H,35,36)(H,44,45)(H,46,47)(H2,27,30,31)(H2,41,42,43)/p-5/t14-,19-,20-,21+,25-/m1/s1	[H]O[C@@]([H])(C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])SC(=O)C([H])([H])C([H])([H])C([H])([H])C([O-])=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP([O-])(=O)OP([O-])(=O)OC([H])([H])[C@@]1([H])O[C@@]([H])(N2C([H])=NC3=C(N=C([H])N=C23)N([H])[H])[C@]([H])(O[H])[C@]1([H])OP([O-])([O-])=O
2oxoadp[c]	2-Oxoadipate	C6H6O5	-2	15753	C00322	71	HMDB00225	InChI=1S/C6H8O5/c7-4(6(10)11)2-1-3-5(8)9/h1-3H2,(H,8,9)(H,10,11)/p-2	[H]C([H])(C([O-])=O)C([H])([H])C([H])([H])C(=O)C([O-])=O
34dhmald[c]	3,4-Dihydroxymandelaldehyde	C8H8O4	0		C05577	151725		InChI=1/C8H8O4/c9-4-8(12)5-1-2-6(10)7(11)3-5/h1-4,8,10-12H	[H]OC1=C(O[H])C([H])=C(C([H])=C1[H])C([H])(O[H])C([H])=O
34dhoxpeg[c]	3,4-Dihydroxyphenylethyleneglycol	C8H10O4	0	1387	C05576	91528	HMDB00318	InChI=1/C8H10O4/c9-4-8(12)5-1-2-6(10)7(11)3-5/h1-3,8-12H,4H2	[H]OC1=C(O[H])C([H])=C(C([H])=C1[H])C([H])(O[H])C([H])([H])O[H]
34dhoxpeg[e]	3,4-Dihydroxyphenylethyleneglycol	C8H10O4	0	1387	C05576	91528	HMDB00318	InChI=1/C8H10O4/c9-4-8(12)5-1-2-6(10)7(11)3-5/h1-3,8-12H,4H2	[H]OC1=C(O[H])C([H])=C(C([H])=C1[H])C([H])(O[H])C([H])([H])O[H]
34dhpha[c]	(3,4-Dihydroxyphenyl)Acetate	C8H7O4	-1	41941	C01161	547	HMDB01336	InChI=1S/C8H8O4/c9-6-2-1-5(3-7(6)10)4-8(11)12/h1-3,9-10H,4H2,(H,11,12)/p-1	[H]OC1=C([H])C([H])=C(C([H])=C1O[H])C([H])([H])C([O-])=O
